,tweet
15695,"@Wondr_full @FPWellman Fred - enjoyed the town hall tonight
Rick was correct - we supporters of LP are not going anywhere !!!!!!
We clearly have the fascists worried + we should expect more attacks. No big deal.  We are big boys + girls so bring it on.
We are going to win in 2022"
15696,"RT @KevyneShandris: @thatlurkeracco1 @laura92brown @JamesBarry1789 @ACLU HUMAN?

Want to speak about HUMAN?

Born women are HUMAN.

WHY wou…"
15697,RT @DeliciouslySavv: 🎉Do you suffer from #SeasonalAllergies like I do? Then You Need To  Enter To Win The @IQAir Mother's Day Atem Desk Per…
15698,RT @alizaslav: Vice President Harris was asked about the significance of TWO women sitting behind the president tonight at his joint addres…
15699,Nice
15700,"@diordoublex full face of makeup and stuff. women who actually go their lives without wearing makeup or feminine, form fitting clothes and not shaving are definitely treated like shit. I'll admit they prob won't face violence like feminine men will but that's likely cause men r more violent"
15701,You wrote this thread for someone who’s advocating for women to have sex with clean people?
15702,😂😂😂 stay woke!
15703,"RT @ComfortablySmug: Weird how Pelosi isn't wearing white anymore at the SOTU for womens rights

Almost like all that was a stunt for when…"
15704,"RT @centnews1: Rapper Chancy releases diss track targeting INTO1 member AK Liu Zhang.

Top comment: ""AK insulting women is backed by undeni…"
15705,@sheelapathan Like an arab girls.
15706,"RT @AloofStardust: ""Man, I'm fucking Tired.""
&gt;&gt;A Stand-Using Fighter with a love for sex.
&gt;&gt;70% Dom, 30% Sub.
&gt;&gt;Bi, Feminine lean.
&gt;&gt;Open D…"
15707,"RT @ewarren: Tonight, for the first time in American history, two women will be up at the dais for a president’s address to Congress. I hop…"
15708,Sex. Blimps.
15709,"RT @freeashley_now: ⚡ URGENT PHONE ZAP ⚡

Ashley is in solitary confinement as retaliation for speaking out. We need all her supporters to…"
15710,"RT @HarperRadley: Historical night. Two women, one the VP and one the Speaker of the House, situated behind the podium from which President…"
15711,"...Imagine a Republican Politician RESPONSIBLE for Sending THOUSANDS &amp; THOUSANDS &amp; THOUSANDS &amp; THOUSANDS of American Citizens to their DEATHS &amp; the MSM GIVING THEM A PASS &amp; trying to Blame others for the DEATHS...oh yeah, what about ALL the women the Governor SEXUAL HARASSED ????"
15712,RT @V0ICE0FKINGS: Girls with dark hair and blue or green eyes 😍
15713,@evanjamesclark And that boys and girls is planting a seed for a story later in that results in someone getting a black eye.
15714,@neptune_mind @milknketamine @CourtRevolution @aramnotagoat And y’all are being homophobic if we are going to play these lines.  And I’m trans so I can spot a dog pile on a gay guy from a mile away who went independently on his own strategy without being used by women as a pawn to achieve their goals.  Say less.
15715,"Yessica Lopez took 2nd in the Varsity girls 100m hurdles, 300m hurdles and long jump! Only a sophomore!"
15716,"RT @do9an9: @__mikaylad That’s cause niggas don’t specifically aim for, sexualize, and make women in the street life their preference in pa…"
15717,"RT @kathynajimy: thank you for your brilliant commitment to womxn and equality. I know ""honored"" is over used and over fused but what an HO…"
15718,"""#Breaking #Tigray @UN
""Imagine: ur farm is intentionally destroyed. ur water pipes were intentionally contaminated ...zis is not hypothetical. It’s happening right now in the #Tigray region of Ethiopia... facing threats ..of sexual &amp; gender-based violence"" Via @USAmbUN @CBSNews"
15719,"RT @JessicaV_CIS: ""AZ AG Brnovich said the info suggested that up to 8,000 aliens arrested for murder, rape, drug-dealing, and kidnapping w…"
15720,"RT @DiscussingFilm: Kevin Feige says Gemma Chan’s Sersi is the lead of ‘ETERNALS’.

“We looked at &amp; read all sorts of women for that part.…"
15721,RT @hokkaiduinu: $HOKK hasn't even left the HOKK X launchpad yet. Still fueling its engine. Strap in boys and girls :) @PvTruest
15722,"RT @fransheffield: it's always ""why can't two people just be friends"" when it's a same sex ship or an interracial one or god forbid both"
15723,RT @brittanisade: Shoutout to the women who are putting out 7 fires in the background. To the women who are multitasking and handling busin…
15724,RT @LichVtuber: Thank you so much for coming to my Sponsored Funimation stream tonight! I had so much fun doodling best girls and talking a…
15725,RT @mviser: House Speaker Nancy Pelosi and Vice President Kamala Harris — for the first time in history two women at the front of the chamb…
15726,"RT @jessi_pierce: A moment of silence for Bloomington Jefferson girls coach Mike Ryan, followed by on-ice stick taps and applause 💙 https:/…"
15727,First time in American history 2 women’s together in house chamber of Congress. https://t.co/HGADwfppNi
15728,Y’all be asking to get dragged on here
15729,"RT @Only4RM: This is my Superbowl. Madam Vice President @KamalaHarris and @SpeakerPelosi. Two amazing, powerful, visionary women as #2and3o…"
15730,Lord Mother’s Day for 4 women... 🥴
15731,RT @Fridayxx_: Meet horny single girls https://t.co/UrObfsC0P6 https://t.co/d1y3H4giIw
15732,"No more apologizes will be made from my girls . We've  spoken our peace and if you don't want to accept it and don't like what we have to say then unfollow us we will not private our Twitter because others can't handle what we post or tag. Stay or go. Your choice. 

👮‍♂️Henry"
15733,Good man !
15734,"RT @DForeman_FnF: This year I said I HAD to separate myself from others.... 
My new collections for WOMEN, MEN, &amp; KIDS will be dropping THI…"
15735,"RT @JeffereyJaxen: Local media reporting on 2 women, one in TN other in PA, paralyzed after Pfizer shot https://t.co/aLVPiPiDJs"
15736,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15737,RT @ratethebj: Meet-up with other friendly members looking for some steamy nights of sex on https://t.co/Brm3d0vwzT https://t.co/Vdmk1Felje
15738,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15739,"RT @Biggy1883: South Burnett Free Press
23 February  · 
Turns out Bruce Lehrmann, the former Liberal staffer accused of raping at least 4 w…"
15740,"RT @JulieNBCNews: Q: What’s the significance of two women sitting behind the President for the joint address tonight?

@KamalaHarris: “Norm…"
15741,RT @mviser: House Speaker Nancy Pelosi and Vice President Kamala Harris — for the first time in history two women at the front of the chamb…
15742,"@sharonmoalem Oh, to have been born the ""weaker"" sex."
15743,"RT @MxKantEven: I DEMAND an older actress also be cast as Aphrodite. 

We need to see women of age be shown as beautiful, and sensual and j…"
15744,"RT @2021AFRICA: Women really underestimate how far men are willing to go to find peace, your man will leave you with a big house sleeping o…"
15745,the fact that u have to make 1235835 tweets to let everyone know u hate chuuya like did u get the 'im not like other girls' attention that u wanted
15746,This is history
15747,"RT @Chris_1791: ‘A Unique Problem’: U.S. Catholic Bishops May Demand Biden, Other Pro-Abortion Politicians Stop Taking Communion https://t.…"
15748,"RT @TheTweetOfGod: Catholic priests oppose abortion because it leaves them with fewer kids to molest.

There. I said it."
15749,"RT @ewarren: Tonight, for the first time in American history, two women will be up at the dais for a president’s address to Congress. I hop…"
15750,RT @NotKevitooo: Women will break up with you on the best day you had in months. 🤣🤣🤣
15751,RT @JustinLaboy: Women getting so tired of niggas lies and inconsistency they just ignoring everybody now 😭😭😭 #Respectfully
15752,New normal ---&gt; 👩🏽🇺🇸
15753,"#WFW The Women of #TDATD #RP #OG

@BlueEyedBravery
@CollectedRegret
@DancedWithDeath
@EloquentHarmony
@FirstCorruption
@GraciousGlamor
@TimeRevealsAll
@TinyTenacity
@UnhushableHeart 
“𝐻𝒶𝓅𝓅𝒾𝓃𝑒𝓈𝓈 𝒾𝓈 𝓃𝑜𝓉 𝓈𝑜𝓂𝑒𝓉𝒽𝒾𝓃𝑔 𝓇𝑒𝒶𝒹𝓎 𝓂𝒶𝒹𝑒."" https://t.co/5rsjj34aoq"
15754,"RT @HawaiiDelilah: History made:  The two most powerful women in the country... indeed, the world... take the podium.  The first female Spe…"
15755,"@happyjack1981 I loved West End Girls. I worked as part of a group of trainee planning engineers &amp; our patch was the West End of London. This song bonded the girls in the team together, so it’s in my heart."
15756,"@DavidCornDC When women and girls rise,their communities and their countries rise with them
— Michelle Obama"
15757,"RT @TirhasGebreme10: “Continued violence, deaths, and sexual and gender-based violence are unacceptable. Those responsible, no matter their…"
15758,"RT @RepMarieNewman: For the first time ever, two women will sit behind the President during an address to Congress.

You love to see it. ht…"
15759,RT @corruptds: yeah sex is cool but to have someone stick with you in your best and worst days forever is something that’s way better if yo…
15760,RT @HESTWlCK: Scorpio placement women and their intense eyes
15761,"tw // rape

i’m sick to my stomach what the fuck."
15762,"RT @Howlingmutant0: @guccilibertaria Crazy how all her targets are women who are more attractive then her, what are the odds"
15763,@ventanyl 75% of my following is women and it’s a blessing but a curse
15764,and the fact that she's always so headstrong and POSITIVE... heart made of gold she's the most patient person ever. not to be weird but like really... her family raised her so well and you can tell she has good friends and surrounds herself with good people generally
15765,"RT @sallyKP: “Most cases happened in men under the age of 30, and two people have died, including a 22-year-old woman and 35-year-old man.…"
15766,i know south korea loves chuu but can the other girls get jobs too
15767,RT @heymysara: Why are Chinese people telling us to ignore a Chinese women harassing us?
15768,"RT @tattyhassan: Trigger: assault / domestic violence

If this ever happens to you, file a police report, go to the hospital &amp; do thorough…"
15769,@HawaiiDelilah Powerful  moments  for women https://t.co/04UTl5Rc5O
15770,"RT @DiscussingFilm: Kevin Feige says Gemma Chan’s Sersi is the lead of ‘ETERNALS’.

“We looked at &amp; read all sorts of women for that part.…"
15771,@RoChanTweet There’s so many girls for a reason 😈
15772,"VP Harris greets Speaker Pelosi ahead of President Biden's first presidential address to Congress. 

The first time in our nation's history that 2 of the top 3 are women, #change. https://t.co/NocuPStVSO"
15773,"RT @tweet_elva: Just posted my first Medium story. It's an inside look at how men in #txlege use women to push their extreme, dangerous bil…"
15774,"Need covid test at home.
Name- Munna prasad
Age-55
RTPCR-POSTIVE
Hospital Name-UMA, kankarbagh
Blood group-o+
Reading without oxygen-65
Gender- male
City - patna
Number -95768 15178
@manojkjhadu @BajpayeeManoj @iamnarendranath @rajshekharis @RJUmang @shardasinha #SOSIYC"
15775,"RT @RanttMedia: Tonight, for the first time in American history, two women, the Vice President and Speaker of the House, are sitting behind…"
15776,"RT @nuhasufian: you know what really upsets me ? not a single man i know ever speaks up against sexual harassment, sexual assault, domestic…"
15777,@SpeakerPelosi @POTUS Two useless women!
15778,"RT @crisisbeat4: Jazz is one of my favorite girls from princess Quest, I'm working a lot to make her model better for anymations and NSFW f…"
15779,"@UberPT @StudentsforLife @KristanHawkins Adoption should be less expensive for families, I agree.... but asking 7B ppl not to have sex unless they want a baby is unrealistic.   Donald Trump is the hero of the right &amp; he’s a serial adulterer.   Fine example he’s setting for all the young men who admire him.  😐"
15780,RT @Jacobbbxxx: latina women crazy but they top tier
15781,"RT @racheljanfaza: Tonight, for the first time ever, two women - Vice President Kamala Harris and House Speaker Nancy Pelosi - will sit beh…"
15782,"If anything women should learn from 
@Oloni ‘s thread is what I always say!

Annddd I repeat!!!!:

Men are EXTREMELY GOOD at choosing themselves at any moment and time. When men do not vibe with something.. they are off that immediately.

WOMEN NEED TO LEARN THE SAME.

LEAVE!!!!"
15783,Love how this triggered them 🤩
15784,"I know the GOP and right wing nuts are going to freak out and have their heads explode tonight when behind Biden will be two amazing women, VP Harris and Speaker of the House Pelosi."
15785,"RT @CNN: For the first time ever, two women — Vice President Kamala Harris and House Speaker Nancy Pelosi — will sit behind the President d…"
15786,RT @ayanatheoracle: girls who spent their childhood taking personality quizzes are into astrology now
15787,"RT @LincolnsBible: Two progressive women leaders behind the POTUS is a glorious sight. 
I hope I live to see three women up there."
15788,"RT @6rendan: @mdbangjago @strwbrrymochis @ant33ater if it were that simple, sexual harassment wouldn't be a thing. telling women and undera…"
15789,RT @JValjeanAuthor: I couldn't tell you how many men I've been with in the last few years since I started having sex. I'd fuck them once an…
15790,RT @itsnayswrld: girls be soooo pretty then BOOM ugly ass attitude 🤣
15791,"men will literally threaten women with r*pe and violence but lose their shit when Brie Larson says white male reviewers are the worst, which she's right

white male reviewers will give a low rating to ANY movie where white males aren't the center of attention"
15792,Vice President Harris on the significance of two women sitting behind the president at his address to a joint session of Congress for the first time: “Normal”
15793,"The VP and the Speaker of the House are at the Presidential address, and they’re two badass women. History being made tonight for sure. 👏🏼👏🏼👏🏼👏🏼👏🏼"
15794,"RT @mommamia1217: Boom.
The two strongest, most powerful women in the world at the head of The House.

Savoring this powerful moment.

#Fig…"
15795,RT @___inCANdescent: The majority of women date men with average pockets. Give it a rest.
15796,RT @ewwvv_: FUCK SEX!!! I WANT THIS😭 https://t.co/hDyfECovgT
15797,"RT @ROCKST6RSUNOO: tw // death 

white women tears are the most dangerous weapon towards poc."
15798,"RT @AdityaRajKaul: #SOS MUMBAI

PATIENT NEEDS #REMDESIVIR 

Need 1 dose of Remdesivir Urgently 

Patient Name - Pratibha Bankar
Sex- female…"
15799,RT @TheBaddestMitch: Y’all do this every time women collectively think someone is fine lmao
15800,"RT @ComfortablySmug: Weird how Pelosi isn't wearing white anymore at the SOTU for womens rights

Almost like all that was a stunt for when…"
15801,"RT @ThangDeihTuang: Women in Myanmar start camaign called sister to sister campaign to show their solidarity with detained, tortured, sexua…"
15802,"RT @ewarren: Tonight, for the first time in American history, two women will be up at the dais for a president’s address to Congress. I hop…"
15803,@harrisdoran But I hear you - you have nothing to say about the rape allegations and you think I’ve been mean to you by suggesting a bare minimum intellectual honesty
15804,RT @the_USO: .@NBC #Debris star @jonathanmtucker shared his appreciation for America's brave men and women in uniform during a #USOMVP even…
15805,"Asians: what? No, that's not-

White people (especially radfems) in the qrts: https://t.co/aAjB9fBRNT"
15806,"RT @dummytoff: // murder , rape
Yadhira Romero Martinez was a 19 year old girl. She was picked up by an uber. she was then raped and killed…"
15807,"RT @ewarren: Tonight, for the first time in American history, two women will be up at the dais for a president’s address to Congress. I hop…"
15808,I just got result 'Kate Bush' on quiz 'Which Women in Music are you? '. What will you get? https://t.co/vKwvw5Tyq3 via @uquiz
15809,RT @Coodabeens: The start of something truly momentous.
15810,RT @Grace_Segers: The first time two women have appeared together behind the president as he delivers his address.
15811,"RT @civilrightsorg: HISTORIC: For the first time, two women – @VP Kamala Harris and @SpeakerPelosi – will sit behind the president during a…"
15812,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15813,"RT @ComfortablySmug: Weird how Pelosi isn't wearing white anymore at the SOTU for womens rights

Almost like all that was a stunt for when…"
15814,RT @stoneywaifu: The fishnets stay on during sex uwu https://t.co/7Pij9na2Jn
15815,i used to pretend i was dorinda from cheetah girls when i would walk home from school in elementary
15816,RT @giawmain: the girls are lucky Ariana didn't milk the tun era because if she had‘ve it would've been a WHOLE different story just saying.
15817,Salute to her! Brave women ❤️
15818,RT @atrupar: for the first time ever two women will be standing behind the president when he makes his #JointAddress tonight https://t.co/W…
15819,I would never exploit my child's virginity or future sex life for a storyline and check.  I certainly wouldn't continually empathize their big tits.  Friggin disgusting #RHONJ
15820,RT @kitkatkaate: ok wow i can't believe how many people have reached out to me asking if they could read my research proposal about sexual…
15821,"RT @JulieNBCNews: Q: What’s the significance of two women sitting behind the President for the joint address tonight?

@KamalaHarris: “Norm…"
15822,RT @matthewjdowd: I think it is such a poetic moment that for the first time in history two women will be sitting behind a president in an…
15823,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15824,RT @izonefied48: If the girls decide to distance themselves from the cameras for a while and spend the succeeding months to rest from the t…
15825,RT @4playygrl: my apologies guys. he admitted to beating and biting her when she refused relations. OBVIOUSLY any man doing this would not…
15826,"RT @SXX6YY: OMG 😍

How to get a 🆓 #Chaturbate Account in 2 Seconds!

⭐⭐Enter &amp; SIGN UP⭐⭐
↪️https://t.co/ymSneebv9y

100% Sex Chat with hot…"
15827,"RT @Andrew_J_Howard: 25 year old man in the 1950's: Owns a house, married, owns a car, either has kids or is planning on having kids.

25 y…"
15828,RT @TCGirlsTrack: Congrats to our girls track and field team winning todays meet 69-42 against Williamstown. Our winners from todays meet.…
15829,So sick of this narrative that Republican women are “weak”. Lol my grandma is a Republican and she’s as strong and badass as they come. The matriarch and breadwinner of her family. My true feminist icon.
15830,"RT @sinamikaaa: Its just April 2021 but we are fighting with; 

1. Kerajaan Gagal
2. Dengki ke
3. Rape threats taken as jokes 
4. SOP kelau…"
15831,RT @SissyMeUp: I want to be a pretty sex toy for you 😍 https://t.co/vX5kavRadO
15832,"RT @tamarakeithNPR: First time in US history. Two women on the dais, who also happen to be from California."
15833,GOOD!
15834,"RT @Lioness1999: It's going to be beautiful.......'Representation matters': With Kamala Harris, Nancy Pelosi, 2 women will share the dais f…"
15835,RT @Davis_Hammet: WOW! So the Kansas voter suppression bills aren’t about integrity/fraud. They’re about trying to reduce voter turnout in…
15836,"RT @DrMcKinn: As our President gives his 'Address to Congress' this evening, it will be the first time in US history -

1. two women sat be…"
15837,UConn women’s rowers file Title IX lawsuit in attempt to save program https://t.co/X9kdAIXBCb
15838,the women of the family look exceptionally amazing this episode i applaud the crew #HomeEconomics
15839,UConn women’s rowers file Title IX lawsuit in attempt to save program https://t.co/LVs24CpPmR
15840,Why do so many Zoomalis and Zoodanis lust over Eri women?? — Never seen a Sudani or Somali talk abt Eri women https://t.co/GsNGsMPCMH
15841,"RT @amiraclexx: girls don’t want boys, girls want machine gun kelly concert tickets"
15842,Yea they're the most slept on store for curvy women jeans someone showed last year American eagle is the go to
15843,RT @urdreamg1rI: i want fast car go zoom so i can blast bad girls by MIA on the freeway and live out my hot girl dreams
15844,@taybiIIie EW is it the same girls
15845,Proud moment for women
15846,"RT @moniquerankine: You have until Saturday to order your gift box 💗

https://t.co/ueJb65cpWu https://t.co/di1x94c5nu"
15847,"And hopefully, in the near future, two women behind a female President."
15848,RT @silverluces: safe flight to our jline! im happy they get to go back home to their families after a long time https://t.co/FRXPPbk6PI
15849,"tw // rape 

-

this is so fucking disgusting i have no words"
15850,@DaBeardedApe Well i know there’s a video of her and other girls shaking they ass but all they asses don’t look pleasing lol
15851,RT @QuayThaDon: Y’all need to stop bothering women yall not ready for .
15852,"RT @tamarakeithNPR: First time in US history. Two women on the dais, who also happen to be from California."
15853,I need someone with a spine. Strong enough to take on malfeasance by PA Commonwealth. @PAAttorneyGen removing 14th amendment procedural due process. @SenBobCasey @RepDean convicting mothers wiping the asses of their paraplegic son is despicable
15854,"RT @ckmarie: “Normal,” Vice President Kamala Harris replied to reporters in the Capitol, when asked about the significance of two women sit…"
15855,RT @July041776: How dare you assume their gender. https://t.co/K8TjgK96OV
15856,RT @Mike_Eagle: I dont want a sex blimp. I want many sex blimps.
15857,"whatever happens, i hope we could always look back on the good memories with our girls. let’s support them in any way that we can."
15858,Or it does. From the pedant in me.
15859,RT @ParkerSports: I saw Abolish Lasagna back in ‘89. They opened for Sex Blimp. In a small club. Killer double-bill.
15860,RT @JudieannRose: @DrawingEggen This is so fucked up and pisses me off hard. My oldest was teased so badly because she has hairy arms. I ha…
15861,"RT @LindaFrum: To avoid talking about why he chose to ignore allegations of sexual misconduct against his top General, Trudeau dodges quest…"
15862,"RT @ChristineEmba: “Safer childbirth for Black mothers” is as speculative as robot surgeons...

cool cool cool 🙃"
15863,"RT @AMagicWriter: Girls don't want boyfriends, it is obvious... Girls just want more Zack Snyder movies. 💁🏻"
15864,Two women at the top of the US congress rostrum for the first time in history! https://t.co/qpr5Pc4t4z
15865,I'm so bored 😫  does anyone wanna just talk 😊  My DM's always open (GIRLS ONLY) Guys = blocked
15866,"RT @fanshaileyqueen: Follow me and retweet baby 🔥🥰

Register for free https://t.co/lNjK3WKgRQ https://t.co/UquYQwx6Kp"
15867,"RT @tnamanyathi: girls be like “SZA that, SZA this”. Girl, scissor me"
15868,"RT @leumivsn: girls be like, ""i want a boyfriend"" but rejects every guy because they don't look like na jaemin from nct dream"
15869,"RT @ETERNALSnews: Kevin Feige said that although ETERNALS is about the immortals, Sersi will be the LEAD of the film. He praised Gemma’s pe…"
15870,RT @harbingerslut: “‘they’ is gender neutral and a safe bet when you don’t know someone’s pronouns” and “if you have a way of knowing someo…
15871,RT @glitteredwasabi: the fact that little mix had to always defend their choice of clothing and explain that they are grown women to the mo…
15872,RT @MPleasing72: No one wants to watch this man
15873,These kind of girls are so rare 🪝
15874,"Close the camps, Joe! 

Too many stories about imprisoned pregnant teenage girls contracting COVID/MIS-C. They weren’t thrown into those camps pregnant, either… a complete outrage in every sense #BidenAddress"
15875,RT @evelyneramirezz: this poor girl decided it would be safer to take an uber bc she was scared to walk home on the day they said was “nati…
15876,Schoolgirls create human chain to rescue man kicked into Mersey https://t.co/fcWJ56yRma
15877,"RT @lariti2: For the first time in the US, two women on the dais for a SOTU speech. About time!!

#DemV1
#ONEV1
#wtpBLUE https://t.co/bLqrl…"
15878,RT @dj_andrews54: May I go on to document that you not only jeopardized the academics and status of every student of the university. You’ve…
15879,What irks me the most about this is that she could’ve literally minded her business and went about her day and because she felt “scared” now this mans life was taken away. White women never know how to not involve themselves in something that has nothing to do with them
15880,RT @QuayThaDon: Y’all need to stop bothering women yall not ready for .
15881,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15882,"❤️RIP ANGEL - 71st AUSTRALIAN KILLED IN 2021!❤️

A 17-year-old boy has been stabbed to death in Yirrkala, NT. No one is charged. The unnamed victim is the 13th Australian child killed this year. 43 men and 15 women have also been killed since January 1, 2021. https://t.co/95ZEecPquV"
15883,RT @glitteredwasabi: the fact that little mix had to always defend their choice of clothing and explain that they are grown women to the mo…
15884,"RT @bensiegel: Q to @VP: ""What's the significance of two women sitting behind the president tonight?""

Harris ""Normal.""

via @AllisonMPecor…"
15885,He’s not lying though 🥴🤷🏽‍♀️🤣🤣
15886,"RT @JulieNBCNews: Q: What’s the significance of two women sitting behind the President for the joint address tonight?

@KamalaHarris: “Norm…"
15887,"RT @OlDirtyDennis: Shoutout to all the cool moms that listen to Cardi, drink wine and curse a lot

HMIC
https://t.co/hacopaI0Al https://t.c…"
15888,#maddow Having @GOP at the #PresidentialAddress is like having Ted Bundy at a women's rights rally.
15889,@zKamii_ @allegramusic_ @hereforthetru12 She explained why she didn’t go to the police. And it can take a long time to recognize sexual assault or rape. It’s traumatic and you tell yourself a million things like it didn’t really happen or they didn’t know what they did. 1/2
15890,"RT @DrTarikaBarrett: The pandemic hasn't just forced women to lose their jobs.

It's also forced women and girls to drop out of school beca…"
15891,"RT @DragonflyJonez: That thread of women discussing their exes w/terrible hygiene is one of those scenarios where no one wins. ""My ex's dic…"
15892,"@AroundTheWayMM @6alancee @tHorny_teddy @June74510694 @shutupaida I mentioned American women and the paradigm their raised with, regarding their attitudes towards uncut penises and men."
15893,"RT @JoyAnnReid: Gotta say, I find it very hard to keep my breakfast down, watching fist up, pro-sedition Senator @HawleyMO and “slavery was…"
15894,RT @deenotnice: tall women are so sexy
15895,"RT @tattyhassan: Trigger: assault / domestic violence

If this ever happens to you, file a police report, go to the hospital &amp; do thorough…"
15896,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15897,RT @iamlextownsend: I like morning sex
15898,necesito ver little women
15899,I love women guitarists 👊
15900,"RT @AsteadWesley: jarring that, in a list of things as futuristic as robot surgeons, you can have something as basic as safer childbirth fo…"
15901,RT @Mr_Berman: We’re going to see history tonight in Congress as two women sit silently while a man talks for about an hour
15902,First in American history - two women behind the president’s lectern for tonight’s presidential address before Congress
15903,RT @harbingerslut: “‘they’ is gender neutral and a safe bet when you don’t know someone’s pronouns” and “if you have a way of knowing someo…
15904,Seeing women in both of these seats is pretty cool. #BidenAddress https://t.co/TLyPkT38wO
15905,"RT @swabbidiot: No ticket, no Sex Blimp. I don’t make the rules. #SexBlimps https://t.co/aVDK365FCW"
15906,RT @SenStabenow: Honored to be here in the room for President Biden’s speech. It’s so exciting seeing the two women that will be sitting be…
15907,"@malcolmkenyatta @0scar1709 🇺🇸🇨🇦 We’re so excited about this historic night! For the first time, 2 women sitting behind the President during a #JointSession . @SpeakerPelosi and @VP Harris! Best 100 days ever! #BackOnTrack #demsabroad"
15908,"RT @tarastrong: It’s  #NationalSuperheroDay. Today I’m feeling my sisters, my strong, brave women warriors. https://t.co/8JjWw8x07Z"
15909,RT @tyIercoIe: “smith’s song doesn’t so much make the case for black women in pop-punk as much as it serves as a reminder that we’ve always…
15910,RT @CaffeineColors: Just wanted to reshare my piece on #polyamory after that @RedTableTalk clip. Non-monogamy has been around for a while b…
15911,"RT @iJaadee: She’ll be speaking the day Mercury finishes its Summer Retrograde.

Whatever she says will be a HUGE moment for women everywhe…"
15912,RT @QuayThaDon: Y’all need to stop bothering women yall not ready for .
15913,RT @NotKevitooo: Women will break up with you on the best day you had in months. 🤣🤣🤣
15914,RT @alizaslav: Vice President Harris was asked about the significance of TWO women sitting behind the president tonight at his joint addres…
15915,I filed a hostile work environment  claim against a coworker at Merck in north Carolina. He was constantly using the n word and degrading black people and more specifically black women. He talked about religion and politics inappropriately everyday at work. They fired me.
15916,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15917,RT @dwnews: German-Iranian national Nahid Taghavi is on trial after spending years fighting for women's empowerment and free speech in Iran…
15918,"RT @angel_jacoob: We have sex every day 🍆🍑 so no one can put out our fire.
Want to see us having sex ? https://t.co/hWJnhtPt41 https://t.co…"
15919,Planned a whole English lesson about women in rap thanks to @dulcesloan and @TheDailyShow #onted #englishteacher #tdsb
15920,@lavishlylevada Like girl the only reason you’re on there because you have a show with women acting a fool. That’s your brand honey 😂
15921,@StephenM The only thing Trump has actually developed is a high BMI and probably a questionable rash or two from all the contact with the women that weren't any of his wives.
15922,"RT @DeliciousAmina: Next, the Yoruba movie industry needs to stop producing these movies where a man rapes a woman, then comes back to beg…"
15923,"RT @JulieNBCNews: Q: What’s the significance of two women sitting behind the President for the joint address tonight?

@KamalaHarris: “Norm…"
15924,fitting that it’s happening at the start of my bday month! i know that’s right
15925,"RT @itssexclub: Do you want a life-size doll?😍

She can accompany you to orgasm at any time!👏

Funejoy is your Life Size Masturbation Doll…"
15926,"RT @LisaDNews: VP HARRIS walking in to Capitol was asked ""what's the significance of two women sitting behind the president tonight?""

Her…"
15927,RT @ruthmkb: PM Justin Trudeau is on the speakers' list next mth at a celebrity-laden global concert promoting vaccine equality...hosted by…
15928,RT @genmnz: i better get bday sex this year fr
15929,Just found out there’s an all women’s gym in Houston today
15930,"RT @WinstonCProject: ""Sex, Money, Boris Johnson &amp; The Curious Case of Jennifer Arcuri."" . @BorisJohnson. 🏴‍☠️

. @DoubleDownNews. . @Hardee…"
15931,RT @wucker: It's time to put away conventional wisdom about women and risk. My thoughts in @stratandbiz on Why Gendered Risk Management Is…
15932,"RT @RepJayapal: “Look around the world, everyone else seems to have figured it out.”

But still, the number one cause of bankruptcy in the…"
15933,"RT @julie_kelly2: Dear God not only does she ask this clown how to parent, she admits on national television she forced her young daughter…"
15934,"RT @JulieNBCNews: Q: What’s the significance of two women sitting behind the President for the joint address tonight?

@KamalaHarris: “Norm…"
15935,That field is looking GOOD @grndskep 👀!!
15936,"RT @asreyesm: ❗to ppl in Austin &amp; Hays County❗the women's shelter i volunteer at has a SURPLUS of food (bread loafs, fresh veggies, cans, e…"
15937,RT @FauziaAliHassan: Asalamu Aleykum my lovely people ... I desperately need 20 iftar packages for 6 old ladies and 14 widows ... May Allah…
15938,RT @Drebae_: Hulu adding Bad Girls club to their service on May 1st. We WILL be rewatching the mess as a family https://t.co/F1dIxJSzwL
15939,RT @CNNPolitics: President Biden’s address to a joint session of Congress tonight will be the first State of the Union or annual message wi…
15940,RT @TinyMochaDeer: We've evolved past the need for Animal Crossing personalities to be divided by gender. Give me snooty male villagers who…
15941,"RT @blackpalaladin: SK8 really said: here is a show about two young boys falling in love with skating and each other
add a little spice: he…"
15942,Our hearts are so full! Although we were planning to wait til Saturday to find out gender baby Reyes had other plans! We’re still going to wait to announce though ☺️💗💙 IM EXCITED 🥳
